Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-01-06 00:00:00+05:30,1209.573039649761,1211.3010480089304,1186.5335531802418,1191.285400390625,5445093,0.0,0.0,HDFCBANK.NS
2020-01-07 00:00:00+05:30,1208.5170091349173,1220.5646695178561,1202.1331283980037,1210.14892578125,7362247,0.0,0.0,HDFCBANK.NS
2020-01-08 00:00:00+05:30,1197.0450862849225,1211.6368290959565,1190.4213287005307,1206.98095703125,5666055,0.0,0.0,HDFCBANK.NS
2020-01-09 00:00:00+05:30,1214.3729590739938,1224.7407750847083,1212.5489762518453,1220.516845703125,4773158,0.0,0.0,HDFCBANK.NS
2020-01-10 00:00:00+05:30,1232.7084954285822,1235.3964823794965,1224.0686880383555,1231.364501953125,4607290,0.0,0.0,HDFCBANK.NS
2020-01-13 00:00:00+05:30,1231.3644944720004,1244.6122459304834,1224.9326847723075,1234.532470703125,3725784,0.0,0.0,HDFCBANK.NS
2020-01-14 00:00:00+05:30,1237.4123447117947,1240.8203154210667,1226.3725914424497,1237.892333984375,3943145,0.0,0.0,HDFCBANK.NS
2020-01-15 00:00:00+05:30,1234.9165165263296,1236.4044130719633,1223.1087326615475,1232.8525390625,5893724,0.0,0.0,HDFCBANK.NS
2020-01-16 00:00:00+05:30,1230.7405984101122,1239.33235991824,1228.148585905703,1236.116455078125,3575200,0.0,0.0,HDFCBANK.NS
2020-01-17 00:00:00+05:30,1230.4524813036114,1233.4764371112574,1220.9967162164285,1226.99658203125,8459407,0.0,0.0,HDFCBANK.NS
2020-01-20 00:00:00+05:30,1252.6280064460766,1252.6280064460766,1202.3731520316696,1204.6771240234375,11089225,0.0,0.0,HDFCBANK.NS
2020-01-21 00:00:00+05:30,1199.9732187921677,1199.9732187921677,1188.8374907587531,1194.54931640625,7492402,0.0,0.0,HDFCBANK.NS
2020-01-22 00:00:00+05:30,1198.1012467557423,1204.773050640317,1184.9975164333162,1191.1893310546875,9184155,0.0,0.0,HDFCBANK.NS
2020-01-23 00:00:00+05:30,1190.3734242574214,1196.949254010899,1181.7336171458758,1195.029296875,5754460,0.0,0.0,HDFCBANK.NS
2020-01-24 00:00:00+05:30,1196.1332550100763,1203.813083292645,1189.5093796793847,1194.7413330078125,5915878,0.0,0.0,HDFCBANK.NS
2020-01-27 00:00:00+05:30,1185.5735765455952,1185.5735765455952,1163.2540739911942,1164.64599609375,9444276,0.0,0.0,HDFCBANK.NS
2020-01-28 00:00:00+05:30,1170.0219156236126,1178.6617226622957,1164.6939877424716,1174.2457275390625,6706079,0.0,0.0,HDFCBANK.NS
2020-01-29 00:00:00+05:30,1176.2619435020297,1192.2935408569842,1173.3339616042263,1186.3896484375,6894175,0.0,0.0,HDFCBANK.NS
2020-01-30 00:00:00+05:30,1189.3654417378275,1189.3654417378275,1168.485907150228,1176.9818115234375,6055992,0.0,0.0,HDFCBANK.NS
2020-01-31 00:00:00+05:30,1182.1655977902597,1188.2615556362798,1171.4138843651856,1177.2218017578125,5589134,0.0,0.0,HDFCBANK.NS
2020-02-03 00:00:00+05:30,1149.0943631722641,1150.0062959516213,1130.5667296573538,1145.0625,6538505,0.0,0.0,HDFCBANK.NS
2020-02-04 00:00:00+05:30,1150.054300342984,1184.6135280661454,1150.054300342984,1180.5816650390625,10448852,0.0,0.0,HDFCBANK.NS
2020-02-05 00:00:00+05:30,1185.4776108808157,1198.0533072555752,1178.1817968697628,1194.83740234375,9010341,0.0,0.0,HDFCBANK.NS
2020-02-06 00:00:00+05:30,1194.8373913410132,1198.7252343711893,1187.6854804396453,1190.1815185546875,5913775,0.0,0.0,HDFCBANK.NS
2020-02-07 00:00:00+05:30,1196.1333170599114,1197.0932956450317,1182.3096019972018,1192.4853515625,3407724,0.0,0.0,HDFCBANK.NS
2020-02-10 00:00:00+05:30,1193.205348553925,1193.205348553925,1176.9818040358296,1190.6614990234375,4609917,0.0,0.0,HDFCBANK.NS
2020-02-11 00:00:00+05:30,1193.5414754980973,1204.7731785758037,1188.501587699274,1190.949462890625,5806760,0.0,0.0,HDFCBANK.NS
2020-02-12 00:00:00+05:30,1195.365218306943,1202.7571232965508,1194.2613367456927,1199.01318359375,3148965,0.0,0.0,HDFCBANK.NS
2020-02-13 00:00:00+05:30,1209.4770105777043,1209.4770105777043,1184.2295275883441,1191.7174072265625,4556070,0.0,0.0,HDFCBANK.NS
2020-02-14 00:00:00+05:30,1193.445393797027,1198.4373530168177,1166.374043126806,1170.5499267578125,7344429,0.0,0.0,HDFCBANK.NS
2020-02-17 00:00:00+05:30,1175.973919788328,1183.6537494685783,1165.8460975235373,1168.4381103515625,5076345,0.0,0.0,HDFCBANK.NS
2020-02-18 00:00:00+05:30,1168.198037290362,1169.7339796863732,1155.3343000020927,1164.694091796875,5264558,0.0,0.0,HDFCBANK.NS
2020-02-19 00:00:00+05:30,1173.5738408044704,1180.7736803186083,1165.3180482652365,1178.085693359375,5006134,0.0,0.0,HDFCBANK.NS
2020-02-20 00:00:00+05:30,1180.7736395518652,1180.7736395518652,1165.509956871901,1168.389892578125,5561707,0.0,0.0,HDFCBANK.NS
2020-02-24 00:00:00+05:30,1160.56614439493,1166.1340674501685,1151.97438233398,1161.526123046875,8284042,0.0,0.0,HDFCBANK.NS
2020-02-25 00:00:00+05:30,1155.814202950963,1160.6140958203607,1150.0543315076857,1152.2623291015625,6943340,0.0,0.0,HDFCBANK.NS
2020-02-26 00:00:00+05:30,1149.5743100037296,1156.4861086680041,1138.1985876590406,1151.2542724609375,6907393,0.0,0.0,HDFCBANK.NS
2020-02-27 00:00:00+05:30,1147.1744311509976,1154.37427067705,1133.7347307023667,1151.4462890625,10327549,0.0,0.0,HDFCBANK.NS
2020-02-28 00:00:00+05:30,1128.4548214429537,1137.5746179582306,1123.270913670977,1130.518798828125,12156528,0.0,0.0,HDFCBANK.NS
2020-03-02 00:00:00+05:30,1152.1661588348131,1153.0782087286614,1119.4789609367876,1132.390625,7332449,0.0,0.0,HDFCBANK.NS
2020-03-03 00:00:00+05:30,1127.9747846003422,1137.91053905325,1121.2549348197444,1134.502685546875,11184775,0.0,0.0,HDFCBANK.NS
2020-03-04 00:00:00+05:30,1131.1907052224476,1132.7746932728987,1087.7516756710927,1102.871337890625,17144435,0.0,0.0,HDFCBANK.NS
2020-03-05 00:00:00+05:30,1106.8553504669653,1118.37509392369,1097.0155695976796,1105.2713623046875,9774854,0.0,0.0,HDFCBANK.NS
2020-03-06 00:00:00+05:30,1079.9758037478564,1095.2394852111345,1056.936319934569,1089.4796142578125,11526783,0.0,0.0,HDFCBANK.NS
2020-03-09 00:00:00+05:30,1065.5761480374495,1073.6399909730865,1022.3771150089042,1062.9842529296875,17210295,0.0,0.0,HDFCBANK.NS
2020-03-11 00:00:00+05:30,1060.776263254514,1075.1759410362495,1048.2965425103432,1069.22412109375,17769120,0.0,0.0,HDFCBANK.NS
2020-03-12 00:00:00+05:30,1031.9769465437087,1036.7768393183305,963.2904926573575,980.4260864257812,29500385,0.0,0.0,HDFCBANK.NS
2020-03-13 00:00:00+05:30,940.8269733160892,1038.1687638659519,882.4123015442967,1026.985107421875,33171182,0.0,0.0,HDFCBANK.NS
2020-03-16 00:00:00+05:30,993.5778991790818,995.4978564721814,955.1787533170883,959.4986572265625,15993161,0.0,0.0,HDFCBANK.NS
2020-03-17 00:00:00+05:30,967.6584544929099,969.578411743888,916.4916054728354,936.0751342773438,21338419,0.0,0.0,HDFCBANK.NS
2020-03-18 00:00:00+05:30,945.5788974555113,953.2587260642871,830.3814683238754,841.8052368164062,30590703,0.0,0.0,HDFCBANK.NS
2020-03-19 00:00:00+05:30,813.101853163813,883.1323019405071,763.1829672552908,859.7088012695312,33610024,0.0,0.0,HDFCBANK.NS
2020-03-20 00:00:00+05:30,839.9813417074248,877.9964738494328,791.5504057727755,847.5171508789062,44318732,0.0,0.0,HDFCBANK.NS
2020-03-23 00:00:00+05:30,762.7989418883617,805.1820188354235,734.3835998916231,740.6714477539062,25138477,0.0,0.0,HDFCBANK.NS
2020-03-24 00:00:00+05:30,763.4229215311468,777.5826047660847,709.1841349024014,736.9755249023438,30528636,0.0,0.0,HDFCBANK.NS
2020-03-25 00:00:00+05:30,739.6154731328708,832.7333909175358,725.0237876996724,822.4616088867188,23614021,0.0,0.0,HDFCBANK.NS
2020-03-26 00:00:00+05:30,835.2773459036899,900.1719336018855,807.3419924324803,865.0366821289062,28521578,0.0,0.0,HDFCBANK.NS
2020-03-27 00:00:00+05:30,907.1317563798439,949.0828313733216,837.1972827899858,868.2526245117188,27617968,0.0,0.0,HDFCBANK.NS
2020-03-30 00:00:00+05:30,844.7811519274456,851.5010019995958,794.8622656771875,798.3662109375,19634222,0.0,0.0,HDFCBANK.NS
2020-03-31 00:00:00+05:30,819.6297772609082,838.6373432207884,804.462125983527,827.4056396484375,17605546,0.0,0.0,HDFCBANK.NS
2020-04-01 00:00:00+05:30,829.2775111385743,829.2775111385743,787.1824719013174,796.4462890625,14551752,0.0,0.0,HDFCBANK.NS
2020-04-03 00:00:00+05:30,809.2619010121255,810.2218795423889,777.5826095134302,781.2785034179688,17498140,0.0,0.0,HDFCBANK.NS
2020-04-07 00:00:00+05:30,839.0213719090607,870.9886504475179,811.5179591068699,860.2368774414062,30206319,0.0,0.0,HDFCBANK.NS
2020-04-08 00:00:00+05:30,844.7331919054711,907.1797889388013,831.4374529650282,853.3250122070312,28109676,0.0,0.0,HDFCBANK.NS
2020-04-09 00:00:00+05:30,876.4604677521188,893.6441082457919,854.380959802175,888.0281982421875,22228573,0.0,0.0,HDFCBANK.NS
2020-04-13 00:00:00+05:30,896.6200433091601,908.8117836679345,850.7330763657886,859.516845703125,17079028,0.0,0.0,HDFCBANK.NS
2020-04-15 00:00:00+05:30,893.2600852060125,893.2600852060125,809.2619579029216,828.74951171875,28989376,0.0,0.0,HDFCBANK.NS
2020-04-16 00:00:00+05:30,830.3814539431036,855.052914640017,821.9816415477253,844.5411376953125,26927198,0.0,0.0,HDFCBANK.NS
2020-04-17 00:00:00+05:30,878.3804415276423,883.1803346507442,851.741034694427,873.8685302734375,27941731,0.0,0.0,HDFCBANK.NS
2020-04-20 00:00:00+05:30,912.9396584925139,922.491457384505,897.5800007260784,907.0357666015625,33116493,0.0,0.0,HDFCBANK.NS
2020-04-21 00:00:00+05:30,887.980125777517,896.6199324067036,871.6604910334977,884.7642211914062,16589003,0.0,0.0,HDFCBANK.NS
2020-04-22 00:00:00+05:30,882.3643453801485,895.6600254289058,870.9885639210034,891.4360961914062,19144677,0.0,0.0,HDFCBANK.NS
2020-04-23 00:00:00+05:30,897.579982769928,920.139479663076,876.0284516790492,916.7315673828125,20450611,0.0,0.0,HDFCBANK.NS
2020-04-24 00:00:00+05:30,895.6600542481231,920.043534681781,888.9402038947073,900.5079345703125,16642284,0.0,0.0,HDFCBANK.NS
2020-04-27 00:00:00+05:30,907.3237456754833,919.0834828573294,889.2281149381581,892.4920654296875,13710536,0.0,0.0,HDFCBANK.NS
2020-04-28 00:00:00+05:30,906.0277838639396,906.0277838639396,885.1002622663689,894.1240844726562,14720718,0.0,0.0,HDFCBANK.NS
2020-04-29 00:00:00+05:30,897.5799809804679,952.9707573006389,896.7159768131351,937.9950561523438,27938889,0.0,0.0,HDFCBANK.NS
2020-04-30 00:00:00+05:30,961.32252567614,978.2181244075376,952.3946784518545,961.7064819335938,21896567,0.0,0.0,HDFCBANK.NS
2020-05-04 00:00:00+05:30,919.1794398546477,921.579386172806,880.7802987641141,886.0601806640625,13361162,0.0,0.0,HDFCBANK.NS
2020-05-05 00:00:00+05:30,900.4598922789272,906.2197636581102,871.7085225926843,874.9724731445312,14836429,0.0,0.0,HDFCBANK.NS
2020-05-06 00:00:00+05:30,882.2204249398517,911.979764627703,869.4047327370633,908.5238647460938,16892923,0.0,0.0,HDFCBANK.NS
2020-05-07 00:00:00+05:30,902.8598311800571,905.5477594161719,884.4762184107062,887.9801635742188,10915865,0.0,0.0,HDFCBANK.NS
2020-05-08 00:00:00+05:30,904.2998375658728,906.1718075468387,888.172208869174,891.8681030273438,10403742,0.0,0.0,HDFCBANK.NS
2020-05-11 00:00:00+05:30,899.499934186266,915.8195701320146,877.4204267302531,879.1483764648438,14275392,0.0,0.0,HDFCBANK.NS
2020-05-12 00:00:00+05:30,864.9407124570823,873.0045560767894,836.2373290839598,865.4686889648438,24784209,0.0,0.0,HDFCBANK.NS
2020-05-13 00:00:00+05:30,912.9395841779825,921.5793909683105,885.1961811587314,890.5241088867188,22173483,0.0,0.0,HDFCBANK.NS
2020-05-14 00:00:00+05:30,862.0607574683379,874.5404789016212,854.3809288940098,857.932861328125,19777445,0.0,0.0,HDFCBANK.NS
2020-05-15 00:00:00+05:30,854.8609678416927,856.6849506710339,839.9812991145212,852.6050415039062,12174814,0.0,0.0,HDFCBANK.NS
2020-05-18 00:00:00+05:30,852.4608869455168,852.4608869455168,798.0300956213867,803.166015625,23324982,0.0,0.0,HDFCBANK.NS
2020-05-19 00:00:00+05:30,826.3975569359566,832.5894306436485,793.0383004824985,797.40625,23730346,0.0,0.0,HDFCBANK.NS
2020-05-20 00:00:00+05:30,802.974085142694,829.4214829798716,798.8941762275731,822.797607421875,20007153,0.0,0.0,HDFCBANK.NS
2020-05-21 00:00:00+05:30,826.9735799521446,848.6210857490879,818.1897522905017,825.1495971679688,24239454,0.0,0.0,HDFCBANK.NS
2020-05-22 00:00:00+05:30,815.9817998302934,835.4693534489282,799.7101510446007,805.2780151367188,21023716,0.0,0.0,HDFCBANK.NS
2020-05-26 00:00:00+05:30,822.7016446410719,836.861328723284,814.7818213408516,818.2857666015625,19002576,0.0,0.0,HDFCBANK.NS
2020-05-27 00:00:00+05:30,825.4856166751752,873.3885133752575,822.8456755408514,867.4846801757812,28012877,0.0,0.0,HDFCBANK.NS
2020-05-28 00:00:00+05:30,883.1803394026051,911.9796982961683,877.3724804108923,907.4197998046875,37744403,0.0,0.0,HDFCBANK.NS
2020-05-29 00:00:00+05:30,906.2197393840904,916.7795032964051,886.4921921572998,913.5635986328125,26512583,0.0,0.0,HDFCBANK.NS
2020-06-01 00:00:00+05:30,935.979171602811,955.1787443536379,927.4353382917145,948.1229248046875,19595115,0.0,0.0,HDFCBANK.NS
2020-06-02 00:00:00+05:30,947.2109160851185,964.7785131128636,936.1711619549712,960.9385986328125,20811797,0.0,0.0,HDFCBANK.NS
2020-06-03 00:00:00+05:30,979.1781828915995,1004.377621421898,974.8102919315033,981.338134765625,25273044,0.0,0.0,HDFCBANK.NS
2020-06-04 00:00:00+05:30,986.9060048635841,997.3696774131216,951.4347267828798,961.6105346679688,27137941,0.0,0.0,HDFCBANK.NS
2020-06-05 00:00:00+05:30,962.9544836020156,1000.681688412997,962.6665017484656,991.9938354492188,17597992,0.0,0.0,HDFCBANK.NS
2020-06-08 00:00:00+05:30,1017.5773435390633,1023.9612248388102,966.1225126235001,975.2423095703125,24906332,0.0,0.0,HDFCBANK.NS
2020-06-09 00:00:00+05:30,979.1781142875124,985.6579694555916,940.3469704877206,947.7868041992188,30922073,0.0,0.0,HDFCBANK.NS
2020-06-10 00:00:00+05:30,950.3788481194698,959.8346142319629,939.0511119512825,952.15478515625,18248865,0.0,0.0,HDFCBANK.NS
2020-06-11 00:00:00+05:30,945.5788768195074,948.8428273439827,926.3793057165733,929.835205078125,15448857,0.0,0.0,HDFCBANK.NS
2020-06-12 00:00:00+05:30,890.860175925337,947.162946472252,890.860175925337,943.4190063476562,21322438,0.0,0.0,HDFCBANK.NS
2020-06-15 00:00:00+05:30,929.2592670177792,935.0191385075589,905.2598024770308,911.8356323242188,16004968,0.0,0.0,HDFCBANK.NS
2020-06-16 00:00:00+05:30,935.9790635984587,954.1706683991936,913.8995574828027,950.7627563476562,22699985,0.0,0.0,HDFCBANK.NS
2020-06-17 00:00:00+05:30,949.4188121165552,958.9226234604623,934.2991495373482,940.0590209960938,18478919,0.0,0.0,HDFCBANK.NS
2020-06-18 00:00:00+05:30,940.779031074461,983.8820937922992,933.0992022493634,979.1301879882812,20435063,0.0,0.0,HDFCBANK.NS
2020-06-19 00:00:00+05:30,977.2102005733807,1001.2576521200969,971.6423365657938,991.9938354492188,23938876,0.0,0.0,HDFCBANK.NS
2020-06-22 00:00:00+05:30,997.849727264818,1004.0895882796835,982.826097053724,987.5780029296875,14847237,0.0,0.0,HDFCBANK.NS
2020-06-23 00:00:00+05:30,997.417656416415,1003.1775273870584,975.8661274827701,1000.5856323242188,14415256,0.0,0.0,HDFCBANK.NS
2020-06-24 00:00:00+05:30,1006.5375133006394,1015.1773202817608,988.8259558632934,991.1778564453125,19714623,0.0,0.0,HDFCBANK.NS
2020-06-25 00:00:00+05:30,981.0021728356148,1007.0175699375379,966.6984679953296,987.5780029296875,35323395,0.0,0.0,HDFCBANK.NS
2020-06-26 00:00:00+05:30,999.3376895183719,1020.4572180192405,986.857968131495,1014.1693115234375,19984569,0.0,0.0,HDFCBANK.NS
2020-06-29 00:00:00+05:30,995.4977753833749,1039.2727746633527,995.4977753833749,1032.9849853515625,23002978,0.0,0.0,HDFCBANK.NS
2020-06-30 00:00:00+05:30,1031.017025364536,1035.3849749064698,1014.0254508707519,1023.1931762695312,17873065,0.0,0.0,HDFCBANK.NS
2020-07-01 00:00:00+05:30,1023.1930306090218,1052.136404967314,1018.825198873776,1041.192626953125,17423359,0.0,0.0,HDFCBANK.NS
2020-07-02 00:00:00+05:30,1046.664785485613,1066.7762916465206,1041.768800545438,1045.80078125,18477248,0.0,0.0,HDFCBANK.NS
2020-07-03 00:00:00+05:30,1049.256633762221,1051.9446207775625,1027.177125457984,1030.968994140625,13798627,0.0,0.0,HDFCBANK.NS
2020-07-06 00:00:00+05:30,1063.6081701126136,1075.0799839074434,1055.976387639534,1058.8563232421875,17779108,0.0,0.0,HDFCBANK.NS
2020-07-07 00:00:00+05:30,1065.0003193482664,1067.2081998941871,1049.3046921288994,1060.92041015625,12174925,0.0,0.0,HDFCBANK.NS
2020-07-08 00:00:00+05:30,1062.6962048208732,1079.879843493886,1060.7762478112602,1065.912109375,15028175,0.0,0.0,HDFCBANK.NS
2020-07-09 00:00:00+05:30,1073.2561735059828,1084.487877284993,1062.9364026068868,1079.927978515625,10057242,0.0,0.0,HDFCBANK.NS
2020-07-10 00:00:00+05:30,1073.1600872568536,1075.1760188552298,1055.5445035991938,1060.872314453125,8781489,0.0,0.0,HDFCBANK.NS
2020-07-13 00:00:00+05:30,1065.4803590368297,1068.4562695041295,1028.4252054721385,1037.0169677734375,14961057,0.0,0.0,HDFCBANK.NS
2020-07-14 00:00:00+05:30,1020.0731249211427,1026.12103631105,1007.9774193262033,1016.4732055664062,13306337,0.0,0.0,HDFCBANK.NS
2020-07-15 00:00:00+05:30,1027.3690913431547,1035.8169502301098,1008.0735441595351,1011.0015258789062,10487197,0.0,0.0,HDFCBANK.NS
2020-07-16 00:00:00+05:30,1011.4815569584932,1022.8572808495924,992.7139269398986,1020.025390625,11831228,0.0,0.0,HDFCBANK.NS
2020-07-17 00:00:00+05:30,1016.6654594615204,1059.8164538942149,1015.9454754575162,1054.488525390625,14202869,0.0,0.0,HDFCBANK.NS
2020-07-20 00:00:00+05:30,1089.5756466370306,1106.7592859989431,1079.1599028792828,1087.7037353515625,32562048,0.0,0.0,HDFCBANK.NS
2020-07-21 00:00:00+05:30,1105.9433532118312,1111.6071330001369,1088.61569323133,1092.983642578125,23756211,0.0,0.0,HDFCBANK.NS
2020-07-22 00:00:00+05:30,1092.93561377466,1098.6954852570034,1072.8241093894317,1081.2718505859375,12359006,0.0,0.0,HDFCBANK.NS
2020-07-23 00:00:00+05:30,1079.976003853897,1098.1196241556218,1071.576190490589,1085.159912109375,10074561,0.0,0.0,HDFCBANK.NS
2020-07-24 00:00:00+05:30,1077.9599772180209,1077.9599772180209,1057.1764174025955,1074.31201171875,9799220,0.0,0.0,HDFCBANK.NS
2020-07-27 00:00:00+05:30,1055.832539997743,1058.856496311769,1032.3130620651607,1036.2969970703125,18985047,0.0,0.0,HDFCBANK.NS
2020-07-28 00:00:00+05:30,1035.816906892364,1050.6006007335511,1017.0973242376826,1043.1607666015625,17798225,0.0,0.0,HDFCBANK.NS
2020-07-29 00:00:00+05:30,1037.7369600271888,1044.9368001753887,1013.3055493315904,1021.9932861328125,16796043,0.0,0.0,HDFCBANK.NS
2020-07-30 00:00:00+05:30,1031.0169151003408,1040.2807311171282,1004.8094550213257,1008.6014404296875,13478133,0.0,0.0,HDFCBANK.NS
2020-07-31 00:00:00+05:30,1015.3693157129144,1015.3693157129144,979.2261566721098,991.4659423828125,18863348,0.0,0.0,HDFCBANK.NS
2020-08-03 00:00:00+05:30,984.890000223013,985.8499788253786,953.2587521490223,961.8985595703125,15891771,0.0,0.0,HDFCBANK.NS
2020-08-04 00:00:00+05:30,967.658486731292,1018.585401384114,962.8585934439343,999.9617919921875,30153084,0.0,0.0,HDFCBANK.NS
2020-08-05 00:00:00+05:30,1006.0094322022567,1013.5453572500752,979.178079734464,986.4259643554688,16610680,0.0,0.0,HDFCBANK.NS
2020-08-06 00:00:00+05:30,995.4977478513067,1012.7773616037884,985.177978526908,999.0496215820312,16823444,0.0,0.0,HDFCBANK.NS
2020-08-07 00:00:00+05:30,993.4338617640674,1005.2895744069392,979.7541662873173,1002.0736694335938,12418392,0.0,0.0,HDFCBANK.NS
2020-08-10 00:00:00+05:30,1002.2175599299402,1021.4171300435405,1002.0256111027546,1008.6014404296875,11086427,0.0,0.0,HDFCBANK.NS
2020-08-11 00:00:00+05:30,1006.5374868805745,1028.1370037664237,1006.5374868805745,1023.9611206054688,10068074,0.0,0.0,HDFCBANK.NS
2020-08-12 00:00:00+05:30,1022.3772916157419,1023.3372702933153,1006.0576540969929,1021.1292724609375,10333216,0.0,0.0,HDFCBANK.NS
2020-08-13 00:00:00+05:30,1025.2089981548413,1028.4729485107714,1014.2172911399584,1016.665283203125,9946370,0.0,0.0,HDFCBANK.NS
2020-08-14 00:00:00+05:30,1023.2412016276626,1023.2412016276626,986.1860515228814,993.0498046875,10462256,0.0,0.0,HDFCBANK.NS
2020-08-17 00:00:00+05:30,1005.0975410056963,1005.0975410056963,979.3701276057959,991.4178466796875,9780506,0.0,0.0,HDFCBANK.NS
2020-08-18 00:00:00+05:30,986.8580166861394,1019.1613205331257,981.0981449934187,1014.2174072265625,12020412,0.0,0.0,HDFCBANK.NS
2020-08-19 00:00:00+05:30,1022.3772655997589,1026.985210008814,1013.9774523847374,1023.9132080078125,8857812,0.0,0.0,HDFCBANK.NS
2020-08-20 00:00:00+05:30,1012.7294102745224,1026.1691111134992,1009.8975201859803,1016.6173706054688,9608367,0.0,0.0,HDFCBANK.NS
2020-08-21 00:00:00+05:30,1022.7612387317192,1045.2247617349606,1021.9932089666092,1042.2008056640625,14462151,0.0,0.0,HDFCBANK.NS
2020-08-24 00:00:00+05:30,1042.5367345239372,1078.0078960667968,1042.2007654589959,1072.3441162109375,18389870,0.0,0.0,HDFCBANK.NS
2020-08-25 00:00:00+05:30,1074.216123333648,1081.8959526336205,1061.928349579734,1074.8880615234375,13800869,0.0,0.0,HDFCBANK.NS
2020-08-26 00:00:00+05:30,1076.135980516772,1086.4557501782842,1065.0962269253866,1073.68798828125,12595031,0.0,0.0,HDFCBANK.NS
2020-08-27 00:00:00+05:30,1080.7439400377864,1084.679828807215,1061.9763117893845,1067.5921630859375,10322998,0.0,0.0,HDFCBANK.NS
2020-08-28 00:00:00+05:30,1067.4482477232714,1079.9760163873234,1051.176655950328,1069.896240234375,19348305,0.0,0.0,HDFCBANK.NS
2020-08-31 00:00:00+05:30,1084.2957469404748,1102.8233793973845,1056.6483184712283,1071.1920166015625,19250583,0.0,0.0,HDFCBANK.NS
2020-09-01 00:00:00+05:30,1082.8557759840396,1097.8314175340772,1063.6562054878686,1082.183837890625,14438942,0.0,0.0,HDFCBANK.NS
2020-09-02 00:00:00+05:30,1079.1118127172551,1093.4155158612832,1075.8478623672613,1088.7596435546875,9880841,0.0,0.0,HDFCBANK.NS
2020-09-03 00:00:00+05:30,1091.7356108907138,1100.0873774392708,1082.8558092633327,1085.6397705078125,9916681,0.0,0.0,HDFCBANK.NS
2020-09-04 00:00:00+05:30,1065.5761810108638,1080.3598739861889,1060.200324615713,1074.5040283203125,11830685,0.0,0.0,HDFCBANK.NS
2020-09-07 00:00:00+05:30,1071.6240746644316,1074.6959590714346,1055.0163993028198,1066.05615234375,8807733,0.0,0.0,HDFCBANK.NS
2020-09-08 00:00:00+05:30,1069.4162364660453,1074.024180947757,1058.8564711149445,1067.92822265625,7312459,0.0,0.0,HDFCBANK.NS
2020-09-09 00:00:00+05:30,1056.9363584505386,1065.576165195366,1047.5765678103091,1052.616455078125,7864436,0.0,0.0,HDFCBANK.NS
2020-09-10 00:00:00+05:30,1058.8564727205242,1060.6324098225593,1040.6168779955105,1046.90478515625,7594044,0.0,0.0,HDFCBANK.NS
2020-09-11 00:00:00+05:30,1052.568506075972,1060.6323498830345,1028.137097185802,1035.48095703125,10397365,0.0,0.0,HDFCBANK.NS
2020-09-14 00:00:00+05:30,1044.4567177963165,1050.216589401811,1010.2334572366932,1015.6093139648438,10825295,0.0,0.0,HDFCBANK.NS
2020-09-15 00:00:00+05:30,1025.2570361761443,1033.0808843742013,1015.7532256060758,1027.656982421875,8252555,0.0,0.0,HDFCBANK.NS
2020-09-16 00:00:00+05:30,1027.3689273883185,1052.136419165993,1025.5929906287083,1049.8804931640625,9355056,0.0,0.0,HDFCBANK.NS
